state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,residence,n5_state,zone
1,htn_unscreened,32.8,30.8,34.8,Proportion,"32.8 (30.8, 34.8)",13323,age_category,18-39,Total,Jammu & Kashmir,North
1,htn_undiagnosed,90.6,89.5,91.6,Proportion,"90.6 (89.5, 91.6)",13323,age_category,18-39,Total,Jammu & Kashmir,North
1,htn_unscreened,11.4,9.9,12.8,Proportion,"11.4 (9.9, 12.8)",15478,age_category,40-64,Total,Jammu & Kashmir,North
1,htn_undiagnosed,71.5,69.8,73.2,Proportion,"71.5 (69.8, 73.2)",15478,age_category,40-64,Total,Jammu & Kashmir,North
1,htn_unscreened,8.2,6.8,9.6,Proportion,"8.2 (6.8, 9.6)",3797,age_category,65 plus,Total,Jammu & Kashmir,North
1,htn_undiagnosed,56.3,53.6,59,Proportion,"56.3 (53.6, 59)",3797,age_category,65 plus,Total,Jammu & Kashmir,North
2,htn_unscreened,30.4,28.4,32.4,Proportion,"30.4 (28.4, 32.4)",5376,age_category,18-39,Total,Himachal Pradesh,North
2,htn_undiagnosed,90,88.5,91.5,Proportion,"90 (88.5, 91.5)",5376,age_category,18-39,Total,Himachal Pradesh,North
2,htn_unscreened,16.2,14.8,17.6,Proportion,"16.2 (14.8, 17.6)",8194,age_category,40-64,Total,Himachal Pradesh,North
2,htn_undiagnosed,76,74.5,77.5,Proportion,"76 (74.5, 77.5)",8194,age_category,40-64,Total,Himachal Pradesh,North
2,htn_unscreened,11.3,9.6,13.1,Proportion,"11.3 (9.6, 13.1)",2926,age_category,65 plus,Total,Himachal Pradesh,North
2,htn_undiagnosed,54,51,57,Proportion,"54 (51, 57)",2926,age_category,65 plus,Total,Himachal Pradesh,North
3,htn_unscreened,25.6,24.1,27,Proportion,"25.6 (24.1, 27)",14940,age_category,18-39,Total,Punjab,North
3,htn_undiagnosed,84,82.7,85.4,Proportion,"84 (82.7, 85.4)",14940,age_category,18-39,Total,Punjab,North
3,htn_unscreened,11,10,12,Proportion,"11 (10, 12)",16748,age_category,40-64,Total,Punjab,North
3,htn_undiagnosed,68.1,66.7,69.5,Proportion,"68.1 (66.7, 69.5)",16748,age_category,40-64,Total,Punjab,North
3,htn_unscreened,8.1,7,9.1,Proportion,"8.1 (7, 9.1)",6014,age_category,65 plus,Total,Punjab,North
3,htn_undiagnosed,56.8,54.9,58.6,Proportion,"56.8 (54.9, 58.6)",6014,age_category,65 plus,Total,Punjab,North
4,htn_unscreened,23.2,16.7,29.6,Proportion,"23.2 (16.7, 29.6)",376,age_category,18-39,Total,Chandigarh,North
4,htn_undiagnosed,87.2,81,93.3,Proportion,"87.2 (81, 93.3)",376,age_category,18-39,Total,Chandigarh,North
4,htn_unscreened,7.8,2.2,13.4,Proportion,"7.8 (2.2, 13.4)",395,age_category,40-64,Total,Chandigarh,North
4,htn_undiagnosed,72.4,66,78.8,Proportion,"72.4 (66, 78.8)",395,age_category,40-64,Total,Chandigarh,North
4,htn_unscreened,6,1.5,10.5,Proportion,"6 (1.5, 10.5)",125,age_category,65 plus,Total,Chandigarh,North
4,htn_undiagnosed,57.2,47.6,66.7,Proportion,"57.2 (47.6, 66.7)",125,age_category,65 plus,Total,Chandigarh,North
5,htn_unscreened,33.7,31.7,35.6,Proportion,"33.7 (31.7, 35.6)",7314,age_category,18-39,Total,Uttarakhand,Central
5,htn_undiagnosed,91.4,90.3,92.5,Proportion,"91.4 (90.3, 92.5)",7314,age_category,18-39,Total,Uttarakhand,Central
5,htn_unscreened,22.4,20.8,24,Proportion,"22.4 (20.8, 24)",8690,age_category,40-64,Total,Uttarakhand,Central
5,htn_undiagnosed,78.2,76.6,79.8,Proportion,"78.2 (76.6, 79.8)",8690,age_category,40-64,Total,Uttarakhand,Central
5,htn_unscreened,19.3,17.4,21.2,Proportion,"19.3 (17.4, 21.2)",3180,age_category,65 plus,Total,Uttarakhand,Central
5,htn_undiagnosed,63.6,60.9,66.3,Proportion,"63.6 (60.9, 66.3)",3180,age_category,65 plus,Total,Uttarakhand,Central
6,htn_unscreened,33.2,31.9,34.5,Proportion,"33.2 (31.9, 34.5)",14176,age_category,18-39,Total,Haryana,North
6,htn_undiagnosed,88.2,87.1,89.2,Proportion,"88.2 (87.1, 89.2)",14176,age_category,18-39,Total,Haryana,North
6,htn_unscreened,18.5,17.5,19.6,Proportion,"18.5 (17.5, 19.6)",14637,age_category,40-64,Total,Haryana,North
6,htn_undiagnosed,76.1,74.9,77.3,Proportion,"76.1 (74.9, 77.3)",14637,age_category,40-64,Total,Haryana,North
6,htn_unscreened,13.5,12.2,14.9,Proportion,"13.5 (12.2, 14.9)",4609,age_category,65 plus,Total,Haryana,North
6,htn_undiagnosed,63.6,61.5,65.6,Proportion,"63.6 (61.5, 65.6)",4609,age_category,65 plus,Total,Haryana,North
7,htn_unscreened,26.7,24.8,28.6,Proportion,"26.7 (24.8, 28.6)",6989,age_category,18-39,Total,Nct Of Delhi,North
7,htn_undiagnosed,91.9,90.9,92.9,Proportion,"91.9 (90.9, 92.9)",6989,age_category,18-39,Total,Nct Of Delhi,North
7,htn_unscreened,11.8,10.6,13.1,Proportion,"11.8 (10.6, 13.1)",6550,age_category,40-64,Total,Nct Of Delhi,North
7,htn_undiagnosed,76,74.5,77.5,Proportion,"76 (74.5, 77.5)",6550,age_category,40-64,Total,Nct Of Delhi,North
7,htn_unscreened,5.8,4.5,7.1,Proportion,"5.8 (4.5, 7.1)",1486,age_category,65 plus,Total,Nct Of Delhi,North
7,htn_undiagnosed,56.6,53.5,59.8,Proportion,"56.6 (53.5, 59.8)",1486,age_category,65 plus,Total,Nct Of Delhi,North
8,htn_unscreened,50,48.5,51.5,Proportion,"50 (48.5, 51.5)",24917,age_category,18-39,Total,Rajasthan,North
8,htn_undiagnosed,91.8,90.9,92.7,Proportion,"91.8 (90.9, 92.7)",24917,age_category,18-39,Total,Rajasthan,North
8,htn_unscreened,36.8,35.4,38.2,Proportion,"36.8 (35.4, 38.2)",25363,age_category,40-64,Total,Rajasthan,North
8,htn_undiagnosed,84.6,83.6,85.6,Proportion,"84.6 (83.6, 85.6)",25363,age_category,40-64,Total,Rajasthan,North
8,htn_unscreened,30.4,28.8,32.1,Proportion,"30.4 (28.8, 32.1)",7843,age_category,65 plus,Total,Rajasthan,North
8,htn_undiagnosed,72.5,70.9,74.1,Proportion,"72.5 (70.9, 74.1)",7843,age_category,65 plus,Total,Rajasthan,North
9,htn_unscreened,42.3,41.4,43.2,Proportion,"42.3 (41.4, 43.2)",53141,age_category,18-39,Total,Uttar Pradesh,Central
9,htn_undiagnosed,88.1,87.4,88.8,Proportion,"88.1 (87.4, 88.8)",53141,age_category,18-39,Total,Uttar Pradesh,Central
9,htn_unscreened,29.7,28.8,30.6,Proportion,"29.7 (28.8, 30.6)",51715,age_category,40-64,Total,Uttar Pradesh,Central
9,htn_undiagnosed,81.2,80.4,81.9,Proportion,"81.2 (80.4, 81.9)",51715,age_category,40-64,Total,Uttar Pradesh,Central
9,htn_unscreened,26.7,25.5,27.8,Proportion,"26.7 (25.5, 27.8)",15666,age_category,65 plus,Total,Uttar Pradesh,Central
9,htn_undiagnosed,74.5,73.4,75.7,Proportion,"74.5 (73.4, 75.7)",15666,age_category,65 plus,Total,Uttar Pradesh,Central
10,htn_unscreened,38.7,37.4,39.9,Proportion,"38.7 (37.4, 39.9)",17847,age_category,18-39,Total,Bihar,East
10,htn_undiagnosed,79.5,77.9,81,Proportion,"79.5 (77.9, 81)",17847,age_category,18-39,Total,Bihar,East
10,htn_unscreened,29.5,28.4,30.6,Proportion,"29.5 (28.4, 30.6)",20589,age_category,40-64,Total,Bihar,East
10,htn_undiagnosed,72.7,71.3,74,Proportion,"72.7 (71.3, 74)",20589,age_category,40-64,Total,Bihar,East
10,htn_unscreened,24.7,23.3,26.1,Proportion,"24.7 (23.3, 26.1)",7503,age_category,65 plus,Total,Bihar,East
10,htn_undiagnosed,64.2,62.5,65.9,Proportion,"64.2 (62.5, 65.9)",7503,age_category,65 plus,Total,Bihar,East
11,htn_unscreened,28.7,25.3,32.2,Proportion,"28.7 (25.3, 32.2)",2726,age_category,18-39,Total,Sikkim,North East
11,htn_undiagnosed,88.1,85.6,90.6,Proportion,"88.1 (85.6, 90.6)",2726,age_category,18-39,Total,Sikkim,North East
11,htn_unscreened,19.3,15.4,23.3,Proportion,"19.3 (15.4, 23.3)",2754,age_category,40-64,Total,Sikkim,North East
11,htn_undiagnosed,72.4,69.1,75.8,Proportion,"72.4 (69.1, 75.8)",2754,age_category,40-64,Total,Sikkim,North East
11,htn_unscreened,15.7,11.4,19.9,Proportion,"15.7 (11.4, 19.9)",688,age_category,65 plus,Total,Sikkim,North East
11,htn_undiagnosed,61.5,56.4,66.5,Proportion,"61.5 (56.4, 66.5)",688,age_category,65 plus,Total,Sikkim,North East
12,htn_unscreened,38.2,36.2,40.2,Proportion,"38.2 (36.2, 40.2)",15025,age_category,18-39,Total,Arunachal Pradesh,North East
12,htn_undiagnosed,88.6,87.4,89.8,Proportion,"88.6 (87.4, 89.8)",15025,age_category,18-39,Total,Arunachal Pradesh,North East
12,htn_unscreened,33.3,31.1,35.5,Proportion,"33.3 (31.1, 35.5)",15532,age_category,40-64,Total,Arunachal Pradesh,North East
12,htn_undiagnosed,82.4,81,83.8,Proportion,"82.4 (81, 83.8)",15532,age_category,40-64,Total,Arunachal Pradesh,North East
12,htn_unscreened,37,33.9,40,Proportion,"37 (33.9, 40)",2959,age_category,65 plus,Total,Arunachal Pradesh,North East
12,htn_undiagnosed,78.6,76.2,81,Proportion,"78.6 (76.2, 81)",2959,age_category,65 plus,Total,Arunachal Pradesh,North East
13,htn_unscreened,47.5,44.6,50.4,Proportion,"47.5 (44.6, 50.4)",5787,age_category,18-39,Total,Nagaland,North East
13,htn_undiagnosed,90.1,88.7,91.5,Proportion,"90.1 (88.7, 91.5)",5787,age_category,18-39,Total,Nagaland,North East
13,htn_unscreened,33.1,30.2,36,Proportion,"33.1 (30.2, 36)",7761,age_category,40-64,Total,Nagaland,North East
13,htn_undiagnosed,77.1,75,79.3,Proportion,"77.1 (75, 79.3)",7761,age_category,40-64,Total,Nagaland,North East
13,htn_unscreened,35.6,31.6,39.5,Proportion,"35.6 (31.6, 39.5)",2101,age_category,65 plus,Total,Nagaland,North East
13,htn_undiagnosed,69.7,66,73.4,Proportion,"69.7 (66, 73.4)",2101,age_category,65 plus,Total,Nagaland,North East
14,htn_unscreened,21,19.3,22.6,Proportion,"21 (19.3, 22.6)",5410,age_category,18-39,Total,Manipur,North East
14,htn_undiagnosed,90.8,89.6,91.9,Proportion,"90.8 (89.6, 91.9)",5410,age_category,18-39,Total,Manipur,North East
14,htn_unscreened,9.3,8.3,10.4,Proportion,"9.3 (8.3, 10.4)",6254,age_category,40-64,Total,Manipur,North East
14,htn_undiagnosed,73.3,71.5,75,Proportion,"73.3 (71.5, 75)",6254,age_category,40-64,Total,Manipur,North East
14,htn_unscreened,7.5,6,9.1,Proportion,"7.5 (6, 9.1)",1929,age_category,65 plus,Total,Manipur,North East
14,htn_undiagnosed,56.8,53.8,59.8,Proportion,"56.8 (53.8, 59.8)",1929,age_category,65 plus,Total,Manipur,North East
15,htn_unscreened,22.1,19.5,24.6,Proportion,"22.1 (19.5, 24.6)",4384,age_category,18-39,Total,Mizoram,North East
15,htn_undiagnosed,88.3,86.7,90,Proportion,"88.3 (86.7, 90)",4384,age_category,18-39,Total,Mizoram,North East
15,htn_unscreened,14.8,12.7,17,Proportion,"14.8 (12.7, 17)",4743,age_category,40-64,Total,Mizoram,North East
15,htn_undiagnosed,77.3,74.7,79.9,Proportion,"77.3 (74.7, 79.9)",4743,age_category,40-64,Total,Mizoram,North East
15,htn_unscreened,9.7,7.7,11.6,Proportion,"9.7 (7.7, 11.6)",1216,age_category,65 plus,Total,Mizoram,North East
15,htn_undiagnosed,57.2,53.6,60.8,Proportion,"57.2 (53.6, 60.8)",1216,age_category,65 plus,Total,Mizoram,North East
16,htn_unscreened,31.1,28.2,34,Proportion,"31.1 (28.2, 34)",3878,age_category,18-39,Total,Tripura,North East
16,htn_undiagnosed,86.8,85.2,88.4,Proportion,"86.8 (85.2, 88.4)",3878,age_category,18-39,Total,Tripura,North East
16,htn_unscreened,20.7,18.5,22.9,Proportion,"20.7 (18.5, 22.9)",4395,age_category,40-64,Total,Tripura,North East
16,htn_undiagnosed,71.4,69.1,73.7,Proportion,"71.4 (69.1, 73.7)",4395,age_category,40-64,Total,Tripura,North East
16,htn_unscreened,16.1,13.5,18.8,Proportion,"16.1 (13.5, 18.8)",1236,age_category,65 plus,Total,Tripura,North East
16,htn_undiagnosed,55.9,51.8,60,Proportion,"55.9 (51.8, 60)",1236,age_category,65 plus,Total,Tripura,North East
17,htn_unscreened,50.5,47.5,53.6,Proportion,"50.5 (47.5, 53.6)",8107,age_category,18-39,Total,Meghalaya,North East
17,htn_undiagnosed,93.4,92.4,94.5,Proportion,"93.4 (92.4, 94.5)",8107,age_category,18-39,Total,Meghalaya,North East
17,htn_unscreened,40.9,37.5,44.3,Proportion,"40.9 (37.5, 44.3)",6053,age_category,40-64,Total,Meghalaya,North East
17,htn_undiagnosed,84.9,83.2,86.5,Proportion,"84.9 (83.2, 86.5)",6053,age_category,40-64,Total,Meghalaya,North East
17,htn_unscreened,28.6,23.4,33.7,Proportion,"28.6 (23.4, 33.7)",771,age_category,65 plus,Total,Meghalaya,North East
17,htn_undiagnosed,64.2,58.5,69.9,Proportion,"64.2 (58.5, 69.9)",771,age_category,65 plus,Total,Meghalaya,North East
18,htn_unscreened,37.4,36,38.8,Proportion,"37.4 (36, 38.8)",19501,age_category,18-39,Total,Assam,North East
18,htn_undiagnosed,90.8,90.1,91.6,Proportion,"90.8 (90.1, 91.6)",19501,age_category,18-39,Total,Assam,North East
18,htn_unscreened,23.6,22.3,24.9,Proportion,"23.6 (22.3, 24.9)",21457,age_category,40-64,Total,Assam,North East
18,htn_undiagnosed,76.1,75.1,77.2,Proportion,"76.1 (75.1, 77.2)",21457,age_category,40-64,Total,Assam,North East
18,htn_unscreened,16,14.5,17.5,Proportion,"16 (14.5, 17.5)",4865,age_category,65 plus,Total,Assam,North East
18,htn_undiagnosed,61.6,59.7,63.5,Proportion,"61.6 (59.7, 63.5)",4865,age_category,65 plus,Total,Assam,North East
19,htn_unscreened,42.2,40.3,44.2,Proportion,"42.2 (40.3, 44.2)",11060,age_category,18-39,Total,West Bengal,East
19,htn_undiagnosed,93.5,92.9,94.2,Proportion,"93.5 (92.9, 94.2)",11060,age_category,18-39,Total,West Bengal,East
19,htn_unscreened,27.3,25.5,29,Proportion,"27.3 (25.5, 29)",13654,age_category,40-64,Total,West Bengal,East
19,htn_undiagnosed,79.8,78.7,80.9,Proportion,"79.8 (78.7, 80.9)",13654,age_category,40-64,Total,West Bengal,East
19,htn_unscreened,19.4,17.4,21.4,Proportion,"19.4 (17.4, 21.4)",3551,age_category,65 plus,Total,West Bengal,East
19,htn_undiagnosed,65.1,62.8,67.3,Proportion,"65.1 (62.8, 67.3)",3551,age_category,65 plus,Total,West Bengal,East
20,htn_unscreened,46.7,44.9,48.4,Proportion,"46.7 (44.9, 48.4)",15093,age_category,18-39,Total,Jharkhand,East
20,htn_undiagnosed,88.8,87.3,90.2,Proportion,"88.8 (87.3, 90.2)",15093,age_category,18-39,Total,Jharkhand,East
20,htn_unscreened,38,36.4,39.6,Proportion,"38 (36.4, 39.6)",16437,age_category,40-64,Total,Jharkhand,East
20,htn_undiagnosed,83.3,82.1,84.5,Proportion,"83.3 (82.1, 84.5)",16437,age_category,40-64,Total,Jharkhand,East
20,htn_unscreened,33.7,31.7,35.7,Proportion,"33.7 (31.7, 35.7)",4514,age_category,65 plus,Total,Jharkhand,East
20,htn_undiagnosed,72.9,71,74.8,Proportion,"72.9 (71, 74.8)",4514,age_category,65 plus,Total,Jharkhand,East
21,htn_unscreened,53.2,51.8,54.5,Proportion,"53.2 (51.8, 54.5)",16354,age_category,18-39,Total,Odisha,East
21,htn_undiagnosed,91.6,90.7,92.4,Proportion,"91.6 (90.7, 92.4)",16354,age_category,18-39,Total,Odisha,East
21,htn_unscreened,45.5,44.1,46.8,Proportion,"45.5 (44.1, 46.8)",19594,age_category,40-64,Total,Odisha,East
21,htn_undiagnosed,81.2,80.2,82.1,Proportion,"81.2 (80.2, 82.1)",19594,age_category,40-64,Total,Odisha,East
21,htn_unscreened,37.7,35.9,39.5,Proportion,"37.7 (35.9, 39.5)",6238,age_category,65 plus,Total,Odisha,East
21,htn_undiagnosed,68.2,66.4,69.9,Proportion,"68.2 (66.4, 69.9)",6238,age_category,65 plus,Total,Odisha,East
22,htn_unscreened,45.5,43.7,47.3,Proportion,"45.5 (43.7, 47.3)",18039,age_category,18-39,Total,Chhattisgarh,Central
22,htn_undiagnosed,94.4,93.6,95.2,Proportion,"94.4 (93.6, 95.2)",18039,age_category,18-39,Total,Chhattisgarh,Central
22,htn_unscreened,35.4,33.5,37.3,Proportion,"35.4 (33.5, 37.3)",19399,age_category,40-64,Total,Chhattisgarh,Central
22,htn_undiagnosed,87.3,86.3,88.2,Proportion,"87.3 (86.3, 88.2)",19399,age_category,40-64,Total,Chhattisgarh,Central
22,htn_unscreened,30.5,28.3,32.7,Proportion,"30.5 (28.3, 32.7)",4740,age_category,65 plus,Total,Chhattisgarh,Central
22,htn_undiagnosed,77.2,75.4,79.1,Proportion,"77.2 (75.4, 79.1)",4740,age_category,65 plus,Total,Chhattisgarh,Central
23,htn_unscreened,51.1,49.8,52.3,Proportion,"51.1 (49.8, 52.3)",27478,age_category,18-39,Total,Madhya Pradesh,Central
23,htn_undiagnosed,94.2,93.6,94.7,Proportion,"94.2 (93.6, 94.7)",27478,age_category,18-39,Total,Madhya Pradesh,Central
23,htn_unscreened,42.6,41.4,43.9,Proportion,"42.6 (41.4, 43.9)",31680,age_category,40-64,Total,Madhya Pradesh,Central
23,htn_undiagnosed,87.1,86.5,87.8,Proportion,"87.1 (86.5, 87.8)",31680,age_category,40-64,Total,Madhya Pradesh,Central
23,htn_unscreened,37.4,35.8,39,Proportion,"37.4 (35.8, 39)",8776,age_category,65 plus,Total,Madhya Pradesh,Central
23,htn_undiagnosed,78.1,76.7,79.4,Proportion,"78.1 (76.7, 79.4)",8776,age_category,65 plus,Total,Madhya Pradesh,Central
24,htn_unscreened,49,47.1,51,Proportion,"49 (47.1, 51)",17260,age_category,18-39,Total,Gujarat,West
24,htn_undiagnosed,94.9,94.3,95.4,Proportion,"94.9 (94.3, 95.4)",17260,age_category,18-39,Total,Gujarat,West
24,htn_unscreened,35.4,33.8,37,Proportion,"35.4 (33.8, 37)",23695,age_category,40-64,Total,Gujarat,West
24,htn_undiagnosed,84.5,83.7,85.3,Proportion,"84.5 (83.7, 85.3)",23695,age_category,40-64,Total,Gujarat,West
24,htn_unscreened,26.9,25.2,28.7,Proportion,"26.9 (25.2, 28.7)",7077,age_category,65 plus,Total,Gujarat,West
24,htn_undiagnosed,67.9,66.3,69.5,Proportion,"67.9 (66.3, 69.5)",7077,age_category,65 plus,Total,Gujarat,West
25,htn_unscreened,39.7,33.6,45.8,Proportion,"39.7 (33.6, 45.8)",1816,age_category,18-39,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_undiagnosed,96.4,95.2,97.6,Proportion,"96.4 (95.2, 97.6)",1816,age_category,18-39,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_unscreened,23.7,19,28.3,Proportion,"23.7 (19, 28.3)",1531,age_category,40-64,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_undiagnosed,85.5,82.9,88,Proportion,"85.5 (82.9, 88)",1531,age_category,40-64,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_unscreened,22.1,14.4,29.8,Proportion,"22.1 (14.4, 29.8)",460,age_category,65 plus,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_undiagnosed,66.9,60.3,73.4,Proportion,"66.9 (60.3, 73.4)",460,age_category,65 plus,Total,Dadra & Nagar Haveli And Daman & Diu,West
27,htn_unscreened,43.3,41.5,45.2,Proportion,"43.3 (41.5, 45.2)",18521,age_category,18-39,Total,Maharashtra,West
27,htn_undiagnosed,95.4,94.9,95.9,Proportion,"95.4 (94.9, 95.9)",18521,age_category,18-39,Total,Maharashtra,West
27,htn_unscreened,30.3,28.8,31.8,Proportion,"30.3 (28.8, 31.8)",24214,age_category,40-64,Total,Maharashtra,West
27,htn_undiagnosed,83.2,82.4,84,Proportion,"83.2 (82.4, 84)",24214,age_category,40-64,Total,Maharashtra,West
27,htn_unscreened,22.8,21.3,24.3,Proportion,"22.8 (21.3, 24.3)",9683,age_category,65 plus,Total,Maharashtra,West
27,htn_undiagnosed,67.1,65.4,68.8,Proportion,"67.1 (65.4, 68.8)",9683,age_category,65 plus,Total,Maharashtra,West
28,htn_unscreened,32.6,30.5,34.7,Proportion,"32.6 (30.5, 34.7)",5329,age_category,18-39,Total,Andhra Pradesh,South
28,htn_undiagnosed,92.8,91.8,93.7,Proportion,"92.8 (91.8, 93.7)",5329,age_category,18-39,Total,Andhra Pradesh,South
28,htn_unscreened,17.5,16,19,Proportion,"17.5 (16, 19)",8207,age_category,40-64,Total,Andhra Pradesh,South
28,htn_undiagnosed,74.3,73,75.7,Proportion,"74.3 (73, 75.7)",8207,age_category,40-64,Total,Andhra Pradesh,South
28,htn_unscreened,10.2,8.7,11.7,Proportion,"10.2 (8.7, 11.7)",2391,age_category,65 plus,Total,Andhra Pradesh,South
28,htn_undiagnosed,54.8,52.2,57.3,Proportion,"54.8 (52.2, 57.3)",2391,age_category,65 plus,Total,Andhra Pradesh,South
29,htn_unscreened,44.1,41.5,46.7,Proportion,"44.1 (41.5, 46.7)",15328,age_category,18-39,Total,Karnataka,South
29,htn_undiagnosed,93.3,92.2,94.3,Proportion,"93.3 (92.2, 94.3)",15328,age_category,18-39,Total,Karnataka,South
29,htn_unscreened,29.8,27.8,31.8,Proportion,"29.8 (27.8, 31.8)",21422,age_category,40-64,Total,Karnataka,South
29,htn_undiagnosed,80.6,79.5,81.8,Proportion,"80.6 (79.5, 81.8)",21422,age_category,40-64,Total,Karnataka,South
29,htn_unscreened,21.4,19.5,23.4,Proportion,"21.4 (19.5, 23.4)",7394,age_category,65 plus,Total,Karnataka,South
29,htn_undiagnosed,62.2,60.2,64.2,Proportion,"62.2 (60.2, 64.2)",7394,age_category,65 plus,Total,Karnataka,South
30,htn_unscreened,18.9,14,23.7,Proportion,"18.9 (14, 23.7)",849,age_category,18-39,Total,Goa,West
30,htn_undiagnosed,95,93.6,96.4,Proportion,"95 (93.6, 96.4)",849,age_category,18-39,Total,Goa,West
30,htn_unscreened,5,3.1,6.9,Proportion,"5 (3.1, 6.9)",1554,age_category,40-64,Total,Goa,West
30,htn_undiagnosed,66.2,62.5,69.9,Proportion,"66.2 (62.5, 69.9)",1554,age_category,40-64,Total,Goa,West
30,htn_unscreened,5.2,2.2,8.3,Proportion,"5.2 (2.2, 8.3)",518,age_category,65 plus,Total,Goa,West
30,htn_undiagnosed,39,32.3,45.7,Proportion,"39 (32.3, 45.7)",518,age_category,65 plus,Total,Goa,West
31,htn_unscreened,8.9,5.9,11.9,Proportion,"8.9 (5.9, 11.9)",651,age_category,18-39,Total,Lakshadweep,South
31,htn_undiagnosed,96.3,94.7,97.9,Proportion,"96.3 (94.7, 97.9)",651,age_category,18-39,Total,Lakshadweep,South
31,htn_unscreened,1.3,0.5,2.1,Proportion,"1.3 (0.5, 2.1)",941,age_category,40-64,Total,Lakshadweep,South
31,htn_undiagnosed,78.7,75,82.4,Proportion,"78.7 (75, 82.4)",941,age_category,40-64,Total,Lakshadweep,South
31,htn_unscreened,0.4,-0.4,1.3,Proportion,"0.4 (-0.4, 1.3)",311,age_category,65 plus,Total,Lakshadweep,South
31,htn_undiagnosed,53.5,45.6,61.5,Proportion,"53.5 (45.6, 61.5)",311,age_category,65 plus,Total,Lakshadweep,South
32,htn_unscreened,18.2,16.7,19.8,Proportion,"18.2 (16.7, 19.8)",4549,age_category,18-39,Total,Kerala,South
32,htn_undiagnosed,92.9,91.9,93.8,Proportion,"92.9 (91.9, 93.8)",4549,age_category,18-39,Total,Kerala,South
32,htn_unscreened,4.7,4.2,5.3,Proportion,"4.7 (4.2, 5.3)",10792,age_category,40-64,Total,Kerala,South
32,htn_undiagnosed,68.3,67,69.6,Proportion,"68.3 (67, 69.6)",10792,age_category,40-64,Total,Kerala,South
32,htn_unscreened,2.4,1.8,2.9,Proportion,"2.4 (1.8, 2.9)",4523,age_category,65 plus,Total,Kerala,South
32,htn_undiagnosed,37.8,36.1,39.6,Proportion,"37.8 (36.1, 39.6)",4523,age_category,65 plus,Total,Kerala,South
33,htn_unscreened,24.3,22.9,25.6,Proportion,"24.3 (22.9, 25.6)",13289,age_category,18-39,Total,Tamil Nadu,South
33,htn_undiagnosed,88.5,86.8,90.1,Proportion,"88.5 (86.8, 90.1)",13289,age_category,18-39,Total,Tamil Nadu,South
33,htn_unscreened,11.4,10.6,12.3,Proportion,"11.4 (10.6, 12.3)",21287,age_category,40-64,Total,Tamil Nadu,South
33,htn_undiagnosed,76.4,75.1,77.7,Proportion,"76.4 (75.1, 77.7)",21287,age_category,40-64,Total,Tamil Nadu,South
33,htn_unscreened,9.1,8.1,10.2,Proportion,"9.1 (8.1, 10.2)",6844,age_category,65 plus,Total,Tamil Nadu,South
33,htn_undiagnosed,59.7,57.9,61.4,Proportion,"59.7 (57.9, 61.4)",6844,age_category,65 plus,Total,Tamil Nadu,South
34,htn_unscreened,26,20.6,31.4,Proportion,"26 (20.6, 31.4)",1798,age_category,18-39,Total,Puducherry,South
34,htn_undiagnosed,91.2,88.1,94.3,Proportion,"91.2 (88.1, 94.3)",1798,age_category,18-39,Total,Puducherry,South
34,htn_unscreened,12.1,9,15.2,Proportion,"12.1 (9, 15.2)",3193,age_category,40-64,Total,Puducherry,South
34,htn_undiagnosed,74.2,70.5,78,Proportion,"74.2 (70.5, 78)",3193,age_category,40-64,Total,Puducherry,South
34,htn_unscreened,9.9,6.4,13.4,Proportion,"9.9 (6.4, 13.4)",1029,age_category,65 plus,Total,Puducherry,South
34,htn_undiagnosed,53.9,48.8,59,Proportion,"53.9 (48.8, 59)",1029,age_category,65 plus,Total,Puducherry,South
35,htn_unscreened,19.7,16.7,22.7,Proportion,"19.7 (16.7, 22.7)",1661,age_category,18-39,Total,Andaman & Nicobar Islands,South
35,htn_undiagnosed,92.4,90.5,94.2,Proportion,"92.4 (90.5, 94.2)",1661,age_category,18-39,Total,Andaman & Nicobar Islands,South
35,htn_unscreened,7.3,5.5,9.1,Proportion,"7.3 (5.5, 9.1)",2284,age_category,40-64,Total,Andaman & Nicobar Islands,South
35,htn_undiagnosed,73.4,70.7,76.2,Proportion,"73.4 (70.7, 76.2)",2284,age_category,40-64,Total,Andaman & Nicobar Islands,South
35,htn_unscreened,3.7,1.7,5.7,Proportion,"3.7 (1.7, 5.7)",529,age_category,65 plus,Total,Andaman & Nicobar Islands,South
35,htn_undiagnosed,58.6,53.6,63.5,Proportion,"58.6 (53.6, 63.5)",529,age_category,65 plus,Total,Andaman & Nicobar Islands,South
36,htn_unscreened,26.3,24.6,28,Proportion,"26.3 (24.6, 28)",14072,age_category,18-39,Total,Telangana,South
36,htn_undiagnosed,92.9,92.3,93.5,Proportion,"92.9 (92.3, 93.5)",14072,age_category,18-39,Total,Telangana,South
